Sentence,Aspect
"The hotel is located in a pretty good location, in the shopping district and about a 1/2 mile walk to Pike's Market.",['LOCATION']
The hotel itself is small and older but the staff makes up for it.,"['BUILDING', 'SERVICE']"
Heart of HollywoodO,['OTHER']
"It is in a great location for the Hollywood area, it is right next to a subway stop, but to get around in Los Angeles you will need a car.",['LOCATION']
The room was comfortable with a great view of Los Angeles.,['ROOMS']
We were placed next to the service elevator and the walls were on the thin side.,['ROOMS']
"So, be sure to tell them in advance if noise bothers you.",['ROOMS']
The bed was comfortable.,['ROOMS']
The food was expensive in the hotel.,['FOOD']
"Though, there are a significant number of places to eat within walking distance.",['LOCATION']
The lobby is somewhat chic and the neighborhood is a very typical Hollywood neighbor hood.,['BUILDING']
It is safe to walk except take care at night.I would recommend the hotel for first time visitors.,['OTHER']
Good location shame,['LOCATION']
Hollywood is such a dump The hotel is fine and is a short walk to the Hollywood Highland or the Hollywood Bowl.,"['OTHER', 'LOCATION', 'NOTRELATED']"
The lobby is very small and looks newly refitted.,['BUILDING']
The rooms are clean and modern we were on the top floor in a room overlooking the pool so we had a good view of the hills and had no noise problems.,"['CLEANLINESS', 'ROOMS']"
The resturant serves a good buffet breakfast for around $12 which is well worth it.,['FOOD']
There is a Subway Starbucks store over the road which is very handy.,['LOCATION']
Just Fantastic I stayed there for 3 nights on my,['OTHER']
Easter holidays and all I can say is that the place was great.,['OTHER']
The room was small but not tiny.,['ROOMS']
The bed was very comfortable and everything was kept really clean.,['ROOMS']
The bathroom was small but perfect with a powerful shower.,['ROOMS']
All the tiles had been changed recently and the walls painted (it still smelt of paint).,['BUILDING']
My room was number 9 and was really quiet.,['ROOMS']
"Breakfast was very good, you could choose between coffee or tea, orange juice or cereal, fried egg, grilled bacon and baked beens, two boiled eggs or ham and tomato, and also they gave you toast with butter, jam and marmalade.",['FOOD']
"The staff was kind and helpful, always smily.",['SERVICE']
"The location was just perfect, very close to Victoria Station in a very nice and quiet neighbourhood.",['LOCATION']
"Bus n24 stops opposite the hotel and goes to Westminster, the Parliament, Trafalgar Square, Leicester Square, Tottenham Court (British Museum), Camden Town........Absolutely convenient.",['LOCATION']
There were underground stations five minutes away (Victoria and Pimlico) but the bus was better and not so crowded.,['LOCATION']
There were also plenty of restaurants and pubs nearby.,['LOCATION']
I can recommend a Turkish restaurant in Wilton Road called Mezze (but book in advance if you want to have dinner there as it's quite busy).,['NOTRELATED']
There was a Sainsbury's supermarket close to the hotel and also a Tesco.I will definitely stay there again!!!!,['OTHER']
What?!,['OTHER']
Just Ok,['OTHER']
My husband and I stayed here for a quick weekend trip and besides the location were not all that impressed.,['OTHER']
The cava at reception is a nice touch though we had to ask for a glass (?),['CHECKIN']
We were in Gravina II which I think might be a newer section on the 5th floor.,['BUILDING']
"Because we were traveling with a small child we needed to use the elevator which barely held myself and a child, but you still had to go up stairs to get to the elevator to Gravina II.",['BUILDING']
"THE MOVING FURNITURE SOUND UNCOVERED, it is the ceiling mounted radio speaker!!",['OTHER']
For some reason the radio can be controlled on the headboard of the bed and the speaker is mounted in the ceiling.,['OTHER']
"Cool I guess, but the problem is even on volume as low as it will go it comes on supper supper loud with this Errerrrt sound, and you quickly turn it back off.",['OTHER']
Once we did it we started noticing others doing the same thing which does sound like furniture moving.,['OTHER']
The room initially looked good until closer inspection showed molding coming unglued and loose caulking in the shower.,['ROOMS']
Not that big of a deal but maybe spend the $$ fixing these instead of a celing mounted radio that is useless!,['ROOMS']
We were lucky enough not to get the two twin beds pushed together although this was the hardest bed I have slept on.,['ROOMS']
(another place that $$ could have gone)The breakfast is crap I tell you!,['FOOD']
and was more worth the 10Euros with the discount on the first day.,['VALUE']
Take a left when you exit the hotel and there is a wonderful bakery down the next street open early for freash breakfast.,['NOTRELATED']
WAYYY better than my runny eggs and 4EUro Coke at the hotel.,['NOTRELATED']
On the other hand the staff was very friendly and honest.,['SERVICE']
"Im not saying this isnt a good hotel for the price and location, but I would look around before I would stay here again.","['OTHER', 'LOCATION', 'VALUE']"
Great Location and really clean,"['CLEANLINESS', 'LOCATION']"
Myslef and 10 friends stayed here for 5 nights over the first weekend in December.,['NOTRELATED']
The Courtyard is very clean and is in a great location only 10 mins from Macys/Newbury Street.,"['CLEANLINESS', 'LOCATION']"
I would definitely stay there again.,['OTHER']
"However, just a couple of small things - one of our triple rooms was really small, only fit as a double and there was no mirror in the bedroom at all, just the bathroom mirror so it was a bit of hassle when 3 women were getting ready to go out.",['ROOMS']
"So if you are checking in and they allocate room 1238, make sure you have your own mirror.",['ROOMS']
"Overall a great stay and the shopping was brill, much better than NY.",['NOTRELATED']
Stay elsewhere if at all possible.,['OTHER']
"Situated in a section of Madrid east of the Retiro park, you could be anywhere where high rise buildings predominate.",['LOCATION']
No atmosphere.,['BUILDING']
Inconvenient to everything.,['OTHER']
Everything in hotel done on the cheap.,['BUILDING']
Clean.,['CLEANLINESS']
Staff disorganized and surly.,['SERVICE']
Even refused to call for taxis.,['SERVICE']
Breakfast lackluster.,['FOOD']
Well placed hotel,['LOCATION']
"It is very well placed for central Paris - 10 minutes walk to Eiffel Tower, Pont d'Alma.",['LOCATION']
Well served by buses and a metro station less than 5 minutes walk away.,['LOCATION']
Plenty of eating places with varied prices all around.,['LOCATION']
"Small supermarket and patisserie literally a minute from hotelOn a quiet, narrow street, the hotel is small but quiet.","['BUILDING', 'LOCATION', 'ROOMS']"
We had a room with double and single bed and it was a reasonable size.,['ROOMS']
Shower area was small though and door didn't fit so the floor got wet!,['ROOMS']
I liked that wine and soft drinks were available with honesty payments and a fridge to store your own purchases but felt it was a lack that there was no coffee or tea-making facilities either in room or in area where could have lunch.,['BUILDING']
"It was good to have that area, but there wasn't anywhere really comfortable to sit either in eating area or your room.",['BUILDING']
The TV was really high up and awkward to see.,['BUILDING']
We were very impressed with the facilities and the people.,['SERVICE']
The food was plentiful and very tasty.,['FOOD']
The mosquitos were not a problem either.,['OTHER']
There is something for everyone there.,['OTHER']
It was wonderful.,['NOTRELATED']
Very fun and nice to see the countryside.,['NOTRELATED']
My daughter fell in love with the staff at the resort.,['SERVICE']
The animation (entertainment) crew were terrific.,['SERVICE']
We will definetely go back.,['OTHER']
Top Notch My wife and,['OTHER']
It is a wonderful hotel in a perfect location to explore Boston.,"['OTHER', 'LOCATION']"
The rooms are spacious and the bed and duvet were very comfortable.,['ROOMS']
The service was second to none.....if you can't be pleased here than you can't be pleased anywhere.,['SERVICE']
Bravo.,['OTHER']
"As expected Typical of this sort of hotel with rooms fitted and finished to a high standard, polite and attentive staff, good food, smart and spacious communal areas although these are beginning to look slightly dated now.","['BUILDING', 'FOOD', 'ROOMS', 'SERVICE']"
Location was not ideal although in any big city no location is ideal for everywhere anyway.,['LOCATION']
Good hotel We booked our hotel and flight to,['OTHER']
Barcelona over the net.,['OTHER']
"The flight went to Girona, so we got the bus to the station and you could see the hotel from the entrance, only 2 mins walk.",['LOCATION']
